clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,log_credit_limit,log_total_trans_amt,log_avg_utilization_ratio,log_total_trans_ct
708323208,-1.0,49,F,3,Uneducated,Married,Less than $40K,Blue,36,4,2,4,1522.0,0,1522.0,0.482,2241,36,0.8,0.0,0.99714,0.00286097,7.328437352895162,7.715123603632105,0.0,3.6109179126442243
781183233,-1.0,44,F,3,High School,Single,Less than $40K,Blue,25,2,1,1,2085.0,1528,557.0,0.664,3805,79,0.795,0.733,3.3505e-05,0.99997,7.643003635560718,8.244334047856094,0.549854010733469,4.382026634673881
718825908,-1.0,60,F,1,Doctorate,Single,Unknown,Blue,47,1,1,1,3803.0,1448,2355.0,0.565,4575,78,0.592,0.381,4.5115e-05,0.99995,8.24380842366528,8.428580533059634,0.3228078744271551,4.3694478524670215
716963283,-1.0,47,F,3,Graduate,Unknown,Less than $40K,Blue,38,2,2,3,3165.0,2517,648.0,0.748,2751,49,1.042,0.795,0.99499,0.00501,8.060224240440958,7.920083199053234,0.5850050219402423,3.912023005428146
714924483,-1.0,60,F,1,Unknown,Single,Less than $40K,Blue,46,2,3,2,4628.0,2327,2301.0,0.611,4226,92,0.736,0.503,0.00018558,0.99981,8.44009614103127,8.34924780056679,0.40746311077083747,4.532599493153256
779922183,-1.0,52,F,1,High School,Married,Less than $40K,Blue,36,2,2,2,2253.0,1981,272.0,0.55,4758,81,0.723,0.879,0.00010386,0.9999,7.720461694599722,8.46779284112111,0.6307397204313283,4.406719247264253
719449533,-1.0,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86,0.99513,0.00487126,7.884576510596324,7.77779262633883,0.6205764877251099,3.912023005428146
712559058,-1.0,54,M,0,High School,Single,$80K - $120K,Blue,45,1,3,2,20882.0,1525,19357.0,0.828,4765,76,0.767,0.073,0.00015005,0.99985,9.946690709836776,8.469262657658687,0.07045846364856141,4.343805421853684
717853233,-1.0,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,9.0064e-05,0.99991,8.103796712981794,8.470730317005897,0.19392069263730652,4.343805421853684
790069233,-1.0,45,F,3,High School,Divorced,Less than $40K,Blue,37,2,1,2,2052.0,0,2052.0,0.77,4289,72,0.674,0.0,5.5559e-05,0.99994,7.627057417018934,8.364042011922063,0.0,4.290459441148391
794576058,-1.0,42,M,3,Graduate,Married,$80K - $120K,Blue,26,1,2,3,8480.0,1339,7141.0,0.668,4070,76,0.49,0.158,0.00019864,0.9998,9.0455836463617,8.31164394850298,0.14669437915080352,4.343805421853684
779877858,-1.0,53,F,2,College,Unknown,Less than $40K,Blue,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645,0.00017488,0.99983,7.641084249174914,8.395929103923198,0.49774038421733524,4.394449154672439
772334133,-1.0,53,F,1,Graduate,Married,Unknown,Blue,42,2,1,3,4637.0,0,4637.0,0.709,4583,86,0.911,0.0,8.6952e-05,0.99991,8.442038517815478,8.430327258394575,0.0,4.465908118654584
714139308,-1.0,53,M,3,Uneducated,Married,$60K - $80K,Blue,42,2,5,1,1438.3,0,1438.3,0.895,4722,81,0.841,0.0,0.00012927,0.99987,7.271912163268625,8.460199469896118,0.0,4.406719247264253
806634783,-1.0,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0.00017488,0.99983,8.137688184977605,8.358900612421644,0.3442986728706769,4.330733340286331
720101658,-1.0,26,F,0,Graduate,Single,Less than $40K,Blue,19,2,1,2,3416.0,1109,2307.0,0.783,4614,70,1.0,0.325,4.7263e-05,0.99995,8.136518252115291,8.437067146936952,0.28141245943818555,4.2626798770413155
719925483,-1.0,46,M,4,Graduate,Married,$80K - $120K,Blue,36,2,1,1,2171.0,1043,1128.0,0.7,4531,88,0.833,0.48,3.4833e-05,0.99997,7.683403681053826,8.418918622147897,0.3920420877760237,4.48863636973214
719572833,-1.0,57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,2791.0,1550,1241.0,0.672,5440,83,0.66,0.555,0.00011811,0.99988,7.934513463882263,8.601718146485926,0.4414755456311975,4.430816798843313
720729108,-1.0,32,F,0,Unknown,Single,Less than $40K,Blue,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,6.4745e-05,0.99994,8.399760094524142,8.589327789175437,0.21752781252857406,4.477336814478207
819214233,-1.0,43,F,3,Graduate,Married,Less than $40K,Blue,38,2,2,2,1530.0,0,1530.0,0.642,5138,84,0.68,0.0,0.00011811,0.99988,7.333676395657684,8.54461378699223,0.0,4.442651256490317
718896108,-1.0,48,F,3,High School,Unknown,Less than $40K,Blue,36,2,1,1,1438.3,0,1438.3,0.885,5014,84,0.909,0.0,3.3505e-05,0.99997,7.271912163268625,8.520188700396035,0.0,4.442651256490317
713723433,-1.0,52,F,4,High School,Single,Less than $40K,Blue,44,1,1,3,5721.0,0,5721.0,0.57,4188,79,0.881,0.0,9.4447e-05,0.99991,8.652073673610056,8.340217320947035,0.0,4.382026634673881
708514383,-1.0,38,F,2,College,Married,Unknown,Blue,29,2,1,0,3809.0,1172,2637.0,0.9,4314,81,0.976,0.308,1.9752e-05,0.99998,8.245384468120747,8.36985260351753,0.26849925303500694,4.406719247264253
716961033,-1.0,48,F,3,High School,Single,Less than $40K,Blue,40,1,3,3,3520.0,2149,1371.0,0.539,3630,78,0.696,0.611,0.00030516,0.99969,8.166500319155052,8.197263371414335,0.47685510419483734,4.3694478524670215
778819083,-1.0,41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,0.99772,0.00227837,7.380879035564116,7.725330037917135,0.0,3.871201010907891
714773508,-1.0,54,F,1,Graduate,Married,$40K - $60K,Blue,46,6,4,3,1632.0,351,1281.0,0.721,2532,43,0.483,0.215,0.9971,0.00290471,7.398174092970465,7.837159650001675,0.1947440767925118,3.784189633918261
814181433,-1.0,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914.0,1683,2231.0,0.636,4242,64,0.73,0.43,0.00018054,0.99982,8.272570608424903,8.353025845202325,0.35767444427181594,4.174387269895637
711984633,-1.0,36,F,3,Graduate,Married,Less than $40K,Blue,27,1,2,3,2328.0,1953,375.0,0.599,4373,89,0.935,0.839,0.00019864,0.9998,7.753194269884341,8.383433201236713,0.609221945622184,4.499809670330265
711356733,-1.0,45,F,5,Unknown,Single,Less than $40K,Blue,36,2,2,3,3883.0,847,3036.0,0.951,4667,90,0.8,0.218,0.00021724,0.99978,8.264620829411216,8.448485993406447,0.1972101692877053,4.51085950651685
711456108,-1.0,46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,1438.3,819,619.3,0.786,2488,44,0.692,0.569,0.99714,0.00285845,7.271912163268625,7.819636302367592,0.4504384737508955,3.8066624897703196
780727833,-1.0,51,F,3,High School,Single,Less than $40K,Blue,41,1,4,3,3229.0,2517,712.0,0.622,4526,95,0.638,0.779,0.00036878,0.99963,8.080237416216702,8.417814747435958,0.5760514086836982,4.564348191467836
771471708,-1.0,44,F,2,Graduate,Unknown,Less than $40K,Blue,32,2,1,3,3080.0,1776,1304.0,0.973,5097,77,0.833,0.577,9.2637e-05,0.99991,8.033009498596668,8.53660358493606,0.4555243079809013,4.356708826689592
714320358,-1.0,38,F,2,College,Single,Less than $40K,Blue,33,2,1,2,2569.0,1288,1281.0,1.009,4126,56,0.931,0.501,5.3547e-05,0.99995,7.851661177889265,8.325306029752582,0.4061315526513249,4.04305126783455
720700008,-1.0,50,F,1,High School,Single,Less than $40K,Blue,36,1,1,3,4517.0,2238,2279.0,0.625,4686,81,0.761,0.495,8.453e-05,0.99992,8.415824697027949,8.452547997922705,0.40212620684264977,4.406719247264253
713027058,-1.0,46,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,3,2292.0,0,2292.0,0.568,2595,31,0.409,0.0,0.99657,0.00342939,7.737616282857904,7.86172707782398,0.0,3.4657359027997265
778228458,-1.0,52,F,3,Uneducated,Single,Less than $40K,Blue,42,2,3,3,2510.0,1928,582.0,1.043,4943,70,0.489,0.768,0.00032275,0.99968,7.828436359157585,8.505929999137527,0.5698489642154517,4.2626798770413155
781137783,-1.0,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478,43,0.433,0.079,0.99808,0.00191647,7.791935956938058,7.8156105320351905,0.07603468627599762,3.784189633918261
719821908,-1.0,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0.98167,0.01833,7.902487437162855,7.920446505142607,0.0,3.784189633918261
720537633,-1.0,44,F,3,Doctorate,Married,Less than $40K,Blue,36,2,3,1,3047.0,2139,908.0,0.842,4961,85,0.635,0.702,0.00016289,0.99984,8.022240916806537,8.509564164251746,0.5318040301511824,4.454347296253507
712378983,-1.0,54,M,1,Unknown,Single,$80K - $120K,Blue,47,5,6,5,7570.0,965,6605.0,0.709,2599,61,0.848,0.127,0.99863,0.00137244,8.932080438103307,7.8632667240095735,0.11955923505763925,4.127134385045092
763681908,-1.0,34,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,7.8291e-05,0.99992,8.664923303440572,8.643825842349603,0.14755756435761466,4.3694478524670215
721164483,-1.0,46,F,2,College,Married,$40K - $60K,Blue,34,2,1,3,1441.0,642,799.0,0.563,4894,84,0.826,0.446,9.0064e-05,0.99991,7.273786317844895,8.49596955496461,0.368801123736573,4.442651256490317
715447008,-1.0,50,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,2,2999.0,1817,1182.0,0.678,5119,83,0.766,0.606,0.00018665,0.99981,8.006367567650246,8.540909718033554,0.4737466155245699,4.430816798843313
769676358,-1.0,38,M,2,High School,Single,$60K - $80K,Blue,32,1,1,2,1438.3,1309,129.3,0.842,5066,76,0.9,0.91,5.3542e-05,0.99995,7.271912163268625,8.53050420547591,0.6471032420585384,4.343805421853684
710487033,-1.0,44,F,2,High School,Married,$40K - $60K,Blue,28,2,3,3,1438.3,0,1438.3,0.926,4445,78,0.773,0.0,0.00029408,0.99971,7.271912163268625,8.399760094524142,0.0,4.3694478524670215
714197133,-1.0,51,F,3,College,Married,$40K - $60K,Blue,36,2,3,3,4762.0,0,4762.0,0.526,2811,52,0.3,0.0,0.99674,0.00326498,8.46863300080086,7.941651252930556,0.0,3.970291913552122
718488783,-1.0,40,M,3,College,Unknown,$40K - $60K,Blue,30,2,2,2,4802.0,1701,3101.0,0.532,4821,66,0.65,0.354,0.00011483,0.99989,8.476996001664824,8.480944058741116,0.30306317449008324,4.204692619390966
715663458,-1.0,51,F,4,Unknown,Married,Less than $40K,Blue,39,2,3,1,2268.0,651,1617.0,0.717,5016,88,0.66,0.287,0.00012505,0.99987,7.727094484779841,8.520587424484253,0.2523139286139896,4.48863636973214
717865008,-1.0,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,1,1438.3,468,970.3,0.747,4425,81,1.077,0.325,3.4268e-05,0.99997,7.271912163268625,8.395251520610994,0.28141245943818555,4.406719247264253
771400608,-1.0,56,F,2,Graduate,Married,Unknown,Blue,44,2,1,2,8204.0,1375,6829.0,0.915,4727,76,0.949,0.168,5.5077e-05,0.99994,9.01249900352419,8.461257559085935,0.15529288440603534,4.343805421853684
708148158,-1.0,39,F,4,Unknown,Married,Unknown,Blue,21,2,3,2,1827.0,0,1827.0,0.563,4207,86,0.792,0.0,0.00020735,0.99979,7.510977752014095,8.344742754417545,0.0,4.465908118654584
720589008,-1.0,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317,83,0.886,0.391,0.00027008,0.99973,8.312135107648412,8.370547611074752,0.33002291294130587,4.430816798843313
784795083,-1.0,31,F,1,High School,Divorced,Less than $40K,Blue,25,2,1,3,1984.0,0,1984.0,1.05,4794,73,0.921,0.0,8.453e-05,0.99992,7.59337419312129,8.475328987317539,0.0,4.30406509320417
809844108,-1.0,48,M,2,Doctorate,Single,$60K - $80K,Blue,43,2,1,1,8086.0,0,8086.0,0.792,4775,78,0.66,0.0,4.8064e-05,0.99995,8.998013113095823,8.471358655072438,0.0,4.3694478524670215
711521958,-1.0,51,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,0.00012511,0.99987,7.370860166536716,8.446985296372741,0.6668032052203433,4.23410650459726
711833508,-1.0,47,M,2,High School,Single,$40K - $60K,Blue,27,2,3,2,1536.0,0,1536.0,0.913,4643,89,0.745,0.0,0.00017486,0.99983,7.337587743538596,8.443331342817782,0.0,4.499809670330265
713146683,-1.0,35,F,1,High School,Unknown,Unknown,Blue,36,2,3,2,4460.0,0,4460.0,0.916,5473,79,0.756,0.0,0.00016413,0.99984,8.403128235128264,8.607764889600624,0.0,4.382026634673881
716968683,-1.0,46,F,5,High School,Single,Unknown,Blue,38,2,2,3,11287.0,1513,9774.0,0.672,5157,72,0.946,0.134,0.00019213,0.99981,9.33149549353265,8.54830418644129,0.12575120530556036,4.290459441148391
716279508,-1.0,48,M,3,College,Married,$80K - $120K,Blue,41,2,3,3,3430.0,2517,913.0,0.869,2639,46,0.643,0.734,0.99674,0.00326498,8.14060704285845,7.878534196140362,0.5504308783583501,3.8501476017100584
771336783,-1.0,51,F,3,High School,Single,Less than $40K,Blue,38,1,3,2,1759.0,1345,414.0,0.61,4351,81,0.688,0.765,0.00018145,0.99982,7.473069088032197,8.378390788535778,0.56815069038526,4.406719247264253
717502083,-1.0,41,M,3,Doctorate,Single,$120K +,Blue,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,0.99653,0.00346592,8.750683034784592,7.908019444632471,0.0,3.8066624897703196
714843483,-1.0,57,F,3,Uneducated,Single,Unknown,Blue,48,1,1,2,7176.0,1493,5683.0,0.665,5063,83,0.93,0.208,5.8763e-05,0.99994,8.878636747430072,8.529911963824013,0.1889660995126232,4.430816798843313
709745508,-1.0,58,F,2,Unknown,Divorced,$40K - $60K,Blue,47,1,4,3,2295.0,0,2295.0,0.376,2140,40,0.429,0.0,0.99752,0.00248146,7.738923757439457,7.669028288589683,0.0,3.713572066704308
711382458,-1.0,43,M,5,Graduate,Married,$60K - $80K,Blue,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,0.99892,0.00108299,7.271912163268625,7.779048644925556,0.0,3.912023005428146
712190358,-1.0,48,F,4,Uneducated,Married,Less than $40K,Blue,29,1,3,2,1843.0,1802,41.0,0.762,5199,73,0.738,0.978,0.00019396,0.99981,7.519692404116539,8.556413904569519,0.6820862332005203,4.30406509320417
788805858,-1.0,49,M,3,College,Divorced,$40K - $60K,Blue,31,2,3,1,2181.0,1218,963.0,0.758,4997,89,0.712,0.558,0.00010944,0.99989,7.687997166393016,8.516793111394898,0.4434029474485566,4.499809670330265
709102458,-1.0,47,M,2,High School,Single,$80K - $120K,Blue,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0,0.99885,0.00115006,8.46695197497949,7.866338923046544,0.0,3.7376696182833684
712533708,-1.0,43,M,0,High School,Single,$80K - $120K,Blue,36,2,2,2,11247.0,0,11247.0,0.63,4894,85,0.977,0.0,9.4951e-05,0.99991,9.327945614050446,8.49596955496461,0.0,4.454347296253507
720326733,-1.0,55,M,2,Graduate,Single,$120K +,Blue,47,2,3,1,16258.0,865,15393.0,0.623,3761,58,0.657,0.053,0.00010848,0.99989,9.696401880595555,8.232706009860976,0.05164323315183845,4.07753744390572
711598533,-1.0,43,M,1,High School,Married,$60K - $80K,Blue,36,1,2,3,4255.0,1729,2526.0,0.55,3607,75,0.471,0.406,0.00017468,0.99983,8.35608503102148,8.190908881182514,0.3407487933884732,4.330733340286331
795855258,-1.0,48,F,4,College,Single,Less than $40K,Blue,42,2,3,2,1438.3,0,1438.3,0.707,5045,82,0.745,0.0,0.0001834,0.99982,7.271912163268625,8.526351129201004,0.0,4.418840607796598
826783233,-1.0,57,F,3,High School,Single,Less than $40K,Blue,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,0.00018145,0.99982,8.016317898503415,8.46611040118692,0.5486992761940722,4.499809670330265
789228108,-1.0,56,F,4,Graduate,Single,Unknown,Blue,45,2,2,3,9091.0,1306,7785.0,0.743,4378,86,0.654,0.144,0.00020077,0.9998,9.115150184972434,8.384575666801398,0.13453089295760615,4.465908118654584
785230083,-1.0,50,M,2,Uneducated,Single,$60K - $80K,Blue,44,1,2,1,3318.0,2349,969.0,0.883,4905,80,0.739,0.708,7.0576e-05,0.99993,8.107418811719974,8.498214224818435,0.5353230953663781,4.394449154672439
807946833,-1.0,44,F,2,Graduate,Single,Less than $40K,Blue,39,6,3,3,1791.0,0,1791.0,0.735,2771,36,0.5,0.0,0.99671,0.00329379,7.491087593534876,7.927324360309794,0.0,3.6109179126442243
711011508,-1.0,43,F,3,Graduate,Single,Less than $40K,Blue,35,1,3,2,1620.0,771,849.0,0.675,4387,91,0.655,0.476,0.00018665,0.99981,7.390798521735676,8.38662882139512,0.3893357261782807,4.5217885770490405
718632933,-1.0,58,F,1,College,Single,Less than $40K,Blue,46,1,5,1,1552.0,0,1552.0,0.762,4731,71,0.651,0.0,0.00011057,0.99989,7.347943823148687,8.462103225098277,0.0,4.276666119016055
717284133,-1.0,53,F,1,High School,Married,Less than $40K,Blue,41,1,2,3,3472.0,2517,955.0,0.75,4520,84,0.68,0.725,0.00017468,0.99983,8.152774052744075,8.416488487294606,0.545227050483323,4.442651256490317
711701058,-1.0,48,F,4,Graduate,Married,Less than $40K,Silver,36,2,2,3,10973.0,1466,9507.0,0.802,4892,94,0.593,0.134,0.00018141,0.99982,9.30328411761892,8.495560891289124,0.12575120530556036,4.553876891600541
717146208,-1.0,59,F,1,Graduate,Single,Less than $40K,Blue,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,0.9983,0.0017046,8.356554845453426,7.947678571301568,0.4643627493556498,3.9318256327243257
719028783,-1.0,42,F,1,Graduate,Married,Less than $40K,Blue,29,2,3,3,3422.0,0,3422.0,0.506,4486,74,0.682,0.0,0.00028395,0.99972,8.138272638530186,8.408939605975984,0.0,4.31748811353631
713274183,-1.0,45,F,1,Graduate,Single,Less than $40K,Blue,35,1,1,3,4977.0,1411,3566.0,0.652,4182,85,0.848,0.284,8.6952e-05,0.99991,8.512783482927537,8.338783971442199,0.2499802052677694,4.454347296253507
789218433,-1.0,33,F,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,0.00020516,0.99979,7.271912163268625,8.418256443556213,0.0,4.465908118654584
790139583,-1.0,39,F,0,Graduate,Divorced,Less than $40K,Blue,32,2,2,1,1438.3,801,637.3,1.155,4386,64,0.778,0.557,5.8902e-05,0.99994,7.271912163268625,8.386400901166214,0.4427608928518613,4.174387269895637
720218658,-1.0,40,F,1,Unknown,Married,Unknown,Blue,26,2,3,1,3369.0,756,2613.0,0.446,4501,96,0.714,0.224,0.00011192,0.99989,8.122668023346407,8.412277021466677,0.20212418409013436,4.574710978503383
747074058,-1.0,47,F,3,Unknown,Single,Unknown,Blue,40,1,3,0,7114.0,1637,5477.0,0.699,4758,81,0.5,0.23,7.5683e-05,0.99992,8.869960510523953,8.46779284112111,0.20701416938432615,4.406719247264253
719170683,-1.0,38,M,1,Unknown,Single,$80K - $120K,Blue,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,0.00019751,0.9998,9.3031929889908,8.389814262086407,0.0,4.30406509320417
708753633,-1.0,45,F,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0.0,4.9875e-05,0.99995,7.271912163268625,8.40357646462927,0.0,4.356708826689592
710780883,-1.0,48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,0.00020321,0.9998,7.802618063442671,8.436200032206706,0.4681268692328754,4.3694478524670215
785237958,-1.0,45,M,5,College,Married,$60K - $80K,Blue,39,2,3,3,3439.0,0,3439.0,0.825,2661,35,0.296,0.0,0.99672,0.00328158,8.143226750367445,7.8868329989550565,0.0,3.58351893845611
711333933,-1.0,56,F,3,Post-Graduate,Single,$40K - $60K,Blue,36,2,1,1,3005.0,1660,1345.0,0.88,4586,72,0.756,0.552,4.0554e-05,0.99996,8.00836557031292,8.430981494597171,0.43954442176102704,4.290459441148391
710797833,-1.0,50,F,5,Graduate,Married,Less than $40K,Blue,30,1,3,2,2033.0,841,1192.0,0.717,4360,95,0.696,0.414,0.0001857,0.99981,7.617759576608505,8.380456667842767,0.346422567474381,4.564348191467836
720154533,-1.0,53,F,4,Graduate,Unknown,Less than $40K,Blue,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68,0.00018864,0.99981,7.789868559054706,8.529911963824013,0.5187937934151675,4.3694478524670215
719123958,-1.0,40,M,4,Unknown,Divorced,$60K - $80K,Blue,27,2,2,3,5051.0,0,5051.0,0.588,2137,45,0.552,0.0,0.99549,0.00451007,8.527539483470381,7.6676260915849905,0.0,3.828641396489095
780942633,-1.0,49,M,4,High School,Married,Unknown,Blue,32,2,1,3,3519.0,1336,2183.0,0.506,3552,68,0.619,0.38,9.4447e-05,0.99991,8.166216268592143,8.175547596021026,0.3220834991691133,4.23410650459726
720034983,-1.0,26,M,0,Unknown,Unknown,Less than $40K,Silver,13,2,1,1,10254.0,0,10254.0,0.51,4258,68,0.838,0.0,2.8307e-05,0.99997,9.235520670506482,8.356789669923213,0.0,4.23410650459726
717307158,-1.0,48,F,3,Unknown,Single,Less than $40K,Blue,36,2,1,3,1853.0,1314,539.0,0.925,5331,79,0.612,0.709,0.00010566,0.99989,7.5251007461258,8.5814816812986,0.5359084041334538,4.382026634673881
712660308,-1.0,44,F,1,High School,Single,Less than $40K,Blue,36,2,3,3,1895.0,0,1895.0,0.736,2472,40,0.429,0.0,0.99639,0.00360858,7.547501682814967,7.813187267521416,0.0,3.713572066704308
715958583,-1.0,56,F,2,High School,Married,Less than $40K,Blue,43,1,2,2,2041.0,1158,883.0,0.563,3588,63,0.432,0.567,0.00011065,0.99989,7.621684998724611,8.185628891147607,0.44916296337388373,4.1588830833596715
771546708,-1.0,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,6.864e-05,0.99993,7.271912163268625,8.519989278718239,0.0,4.406719247264253
711252258,-1.0,54,F,1,High School,Single,Less than $40K,Blue,36,1,3,2,1572.0,985,587.0,0.745,4148,54,0.862,0.627,0.00016413,0.99984,7.360739903058278,8.330622620332868,0.48673782823690076,4.007333185232471
772585008,-1.0,48,F,4,High School,Married,Unknown,Blue,38,2,3,1,3187.0,1937,1250.0,0.77,5111,90,0.667,0.608,0.0001106,0.99989,8.067149039910106,8.53934599605737,0.4749911707567746,4.51085950651685
751143858,-1.0,59,F,1,High School,Single,Unknown,Blue,52,2,1,1,7427.0,2421,5006.0,0.701,4636,91,0.82,0.326,3.0307e-05,0.99997,8.913011922472597,8.441822884391462,0.28216689176367077,4.5217885770490405
708824958,-1.0,50,F,4,High School,Single,Less than $40K,Blue,42,2,1,2,1460.0,0,1460.0,0.682,4265,63,0.615,0.0,5.6153e-05,0.99994,7.2868764117507,8.358431899031295,0.0,4.1588830833596715
712804383,-1.0,56,F,0,College,Married,Less than $40K,Blue,38,1,1,2,2143.0,1194,949.0,0.49,4684,82,0.907,0.557,4.595e-05,0.99995,7.670428522190693,8.452121194672523,0.4427608928518613,4.418840607796598
790149483,-1.0,42,M,3,Uneducated,Single,$40K - $60K,Blue,35,2,3,3,8566.0,1484,7082.0,0.807,4195,89,0.854,0.173,0.00032275,0.99968,9.055672891964043,8.341886969516187,0.1595645696713384,4.499809670330265
712121508,-1.0,43,M,3,Uneducated,Single,$60K - $80K,Blue,30,1,2,0,1438.3,0,1438.3,0.751,5200,89,0.679,0.0,4.4796e-05,0.99996,7.271912163268625,8.556606193773073,0.0,4.499809670330265
778853358,-1.0,59,F,0,College,Single,Less than $40K,Blue,40,1,3,3,3297.0,0,3297.0,0.861,4783,91,0.685,0.0,0.00025239,0.99975,8.101071503119543,8.473032295630468,0.0,4.5217885770490405
716512383,-1.0,39,F,2,High School,Married,Less than $40K,Blue,36,1,3,1,2816.0,2517,299.0,0.742,4817,87,0.776,0.894,0.00010545,0.99989,7.943427767876373,8.480114183174816,0.6386909947638865,4.477336814478207
823548858,-1.0,53,F,4,Graduate,Married,Unknown,Blue,49,5,5,4,10533.0,330,10203.0,0.823,2585,48,0.714,0.031,0.99835,0.00165082,9.262363400043334,7.857867559331803,0.03052920503482287,3.8918202981106265
712144158,-1.0,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370.0,1166,1204.0,0.562,2164,45,0.607,0.492,0.99556,0.00444033,7.771067086065406,7.68017564043659,0.40011750178156913,3.828641396489095
824560758,-1.0,35,F,3,Graduate,Single,Less than $40K,Blue,31,1,3,4,1678.0,0,1678.0,0.676,2475,61,0.694,0.0,0.99814,0.00186317,7.425953657077541,7.814399633804487,0.0,4.127134385045092
757710783,-1.0,36,F,1,Graduate,Married,Less than $40K,Blue,29,4,2,3,1493.0,0,1493.0,0.721,2516,63,0.575,0.0,0.99447,0.00553,7.309212365692763,7.830822995135316,0.0,4.1588830833596715
713081583,-1.0,51,F,4,Unknown,Married,Less than $40K,Blue,32,2,2,3,2350.0,1272,1078.0,0.873,4647,86,0.911,0.541,0.00022068,0.99978,7.762596048540069,8.444192298531748,0.4324315563379787,4.465908118654584
710481333,-1.0,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,0.9989,0.00109664,7.897668150726906,7.728855823852543,0.4700036292457356,4.060443010546419
721060083,-1.0,42,F,3,College,Married,Unknown,Blue,27,1,1,1,7226.0,1889,5337.0,0.661,4653,71,0.614,0.261,3.3508e-05,0.99997,8.885579291282982,8.445482343862237,0.23190505698278252,4.276666119016055
713759583,-1.0,54,F,3,High School,Married,Less than $40K,Blue,36,1,1,1,3173.0,1822,1351.0,0.801,4883,71,0.614,0.574,3.3505e-05,0.99997,8.062747901086354,8.493719835230594,0.45362014999521144,4.276666119016055
717547383,-1.0,43,F,2,Graduate,Married,Less than $40K,Blue,32,2,3,1,2890.0,1392,1498.0,0.736,4233,77,0.791,0.482,0.00010848,0.99989,7.969357742016346,8.350902451694811,0.39339252687389514,4.356708826689592
711683358,-1.0,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,3,4,3313.0,0,3313.0,0.561,2135,44,0.419,0.0,0.99808,0.00191647,8.105911197986508,7.666690200080086,0.0,3.8066624897703196
710044308,-1.0,40,F,4,Graduate,Single,$40K - $60K,Blue,27,2,2,2,2625.0,1594,1031.0,0.544,2480,47,0.567,0.607,0.00011937,0.99988,7.873217054862741,7.816416983691801,0.47436908675537554,3.871201010907891
